,HMI_214_DL,振动风选_1#振动X,振动风选_1#振动Y,振动风选_1#振动Z,振动风选_2#振动X,振动风选_2#振动Y,振动风选_2#振动Z,振动风选_3#振动X,振动风选_3#振动Y,振动风选_3#振动Z,振动风选_4#振动X,振动风选_4#振动Y,振动风选_4#振动Z,振动风选_5#振动X,振动风选_5#振动Y,振动风选_5#振动Z
759,14.0,-4.8574,-5.0274,-5.2444,-4.436,-5.3276,-5.6839,-8.2229,-9.1687,-10.6173,-3.964,-4.1015,-3.0706,-4.3112,38.4097,-3.87
760,14.0,-4.6838,,,,,,,,,,,,,,
761,14.0,-4.7109,-5.0563,-5.0545,-4.2715,-5.1558,-5.4578,-7.3729,-8.7908,-7.816,-5.9352,-4.2914,-4.4469,-2.8482,33.9265,-5.0889
762,14.0,-4.4234,-4.7073,-4.8122,-4.0852,-4.861,-5.0907,-7.0257,-8.1072,-7.5176,-5.4741,-3.9694,-3.9911,-3.1412,0.604,-5.1033
763,14.0,-4.3583,-4.5861,-4.7362,-4.0327,-4.8701,-5.1739,-6.8087,-8.2374,-7.6316,-5.2932,-4.0345,-4.2154,-5.4108,7.5611,-6.8756
764,13.98,-4.6639,-5.1269,-5.107,-4.3673,-5.2408,-5.5663,-7.6514,-8.9228,-8.5918,-5.3439,-4.1485,-4.0273,-4.4451,41.6974,-5.9985
765,13.98,-4.8484,,,,,,,,,,,,,,
766,13.98,-4.5536,-4.8122,-4.7905,-3.9821,-4.7778,-5.2046,-6.8847,-8.2934,-8.2428,-5.1504,-4.0617,-4.0092,-4.8502,11.6591,-5.9461
767,13.98,-4.6078,,,,,,,,,,,,,,
768,13.98,-4.7218,-4.9098,-5.1938,-4.3944,-5.3005,-5.6531,-8.071,-9.0458,-10.8813,-3.4088,-3.9315,-2.8157,-5.852,45.3342,-4.9008
769,13.98,-4.427,,,,,,,,,,,,,,
770,13.98,-4.7905,-5.1467,-5.2317,-4.4505,-5.3818,-5.6676,-7.7672,-9.2085,-8.0385,-6.0853,-4.3221,-4.4722,-2.8012,36.8508,-5.0364
771,13.98,-4.8194,,-5.2317,-4.4324,-5.3421,-5.7074,-8.2446,-9.0855,-11.3443,-3.105,-4.0309,-2.9459,-5.0183,36.8996,-3.9477
772,13.84,-4.8755,-5.0039,-5.2733,-4.4505,-5.3421,-5.7019,-8.2971,-9.1398,-11.2503,-3.2099,-3.993,-2.9314,-5.5121,36.292,-4.4975
773,13.84,-4.7814,-5.069,-5.2299,-4.4487,-5.3601,-5.7218,-8.0873,-9.2085,-9.9012,-4.3402,-4.1684,-3.5607,-5.1033,41.0048,-5.4271
774,13.84,-4.7471,,,,,,,,,,,,,,
775,13.84,-4.7923,,,,,,,,,,,,,,
776,13.84,-4.8086,-5.0111,-5.2173,-4.4559,-5.3692,-5.7092,-8.2356,-9.1742,-11.4239,-3.1231,-4.0436,-2.8554,-5.2191,32.0747,-3.9423
777,13.84,-4.8556,,,,,,,,,,,,,,
778,13.84,-4.8465,,,,,,,,,,,,,,
779,13.84,-4.7887,,-5.2263,-4.4541,-5.3583,-5.6893,-8.3206,-9.1561,-11.2322,-3.181,-4.0725,-2.897,-5.5826,25.8373,-4.2498
780,13.76,-4.8773,-5.1811,-5.2697,-4.436,-5.3656,-5.7001,-7.8648,-9.2194,-9.1832,-5.2679,,-4.2208,-3.5318,28.6296,-5.0816
781,13.76,-4.7923,-5.125,-5.2571,-4.4324,-5.3547,-5.6965,-7.7184,-9.1814,-8.3965,-5.626,-4.2281,-4.4704,-5.6115,40.7426,-7.3259
782,13.76,-4.72,-5.1232,-5.248,-4.4577,-5.371,-5.7038,-8.0457,-9.1796,-10.0079,-4.1756,-4.1557,-3.7163,-6.4723,40.6955,-6.5356
783,13.76,-4.8773,,,,,,,,,,,,,,
784,13.76,-4.8068,-5.0111,-5.1992,-4.436,-5.3403,-5.626,-7.9752,-9.053,-9.4798,-4.8719,-4.2299,-3.9062,-4.5156,30.2843,-4.9623
785,13.76,-4.8357,-5.0202,-5.2317,-4.4451,-5.3583,-5.7001,-8.2826,-9.1308,-11.4817,-3.0489,-3.9948,-2.8952,-6.1323,40.1928,-4.823
786,13.76,-4.8791,-5.0075,-5.2643,-4.4577,-5.3565,-5.6875,-8.3296,-9.1199,-11.4456,-2.9477,-4.0291,-2.7976,-4.5301,23.2024,-3.1086
787,13.76,-4.7489,,,,,,,,,,,,,,
788,13.77,-4.7869,,,,,,,,,,,,,,
789,13.77,-4.8212,-5.0491,-5.2028,-4.3167,-5.2534,-5.6169,-7.8594,-9.0259,-9.4002,-4.9062,-4.1232,-3.8013,-2.4196,14.0101,-3.284
790,13.77,-4.7977,,,,,,,,,,,,,,
791,13.77,-4.8013,-5.0256,-5.248,-4.4433,-5.3439,-5.6802,-8.2519,-9.1633,-10.9573,-3.3546,-3.9369,-2.9296,-3.7904,9.3334,-3.0236
792,13.77,-4.7272,-5.0979,-5.1811,-4.4035,-5.3276,-5.6441,-7.9752,-9.1036,-9.8089,-4.3673,-4.1214,-3.7615,-3.1267,-1.085,-3.2714
793,13.77,-4.8809,-5.2046,-5.2733,-4.4505,-5.3439,-5.6694,-7.9318,-9.1868,-8.874,-5.3565,-4.1539,-4.1666,-5.0599,32.3152,-6.3005
794,13.77,-4.8049,-4.9496,-5.1486,-4.3637,-5.2444,-5.5753,-7.9498,-9.0638,-10.1941,-4.1973,-4.049,-3.4631,-3.5318,-0.6383,-3.5209
795,13.75,-4.8538,,,,,,,,,,,,,,
796,13.75,-4.7109,-5.0256,-5.1413,-4.2895,-5.2354,-5.6169,-7.4236,-9.0765,-8.2338,-5.8792,-4.2208,-4.3872,-3.6222,21.5332,-5.2227
797,13.75,-4.7941,,,,,,,,,,,,,,
798,13.75,-4.7688,-5.069,-5.2806,-4.4632,-5.3656,-5.711,-7.9318,-9.2519,-9.2519,-5.0057,-4.1883,-3.7995,-4.4613,28.8737,-5.6025
799,13.75,-4.852,,,,,,,,,,,,,,
800,13.75,-4.7923,-4.9333,-5.2751,,-5.3529,-5.7019,-8.0728,-9.1488,-10.6824,-3.7669,-4.1123,-3.1954,-6.4868,42.674,-5.7598
801,13.75,-4.6747,-5.022,-5.2408,-4.4234,-5.3312,-5.682,-8.0873,-9.1163,-10.7385,-3.5481,-4.0056,-3.0327,-2.718,11.735,-2.0416
802,13.75,-4.8936,-5.0165,-5.2408,-4.4433,-5.3439,-5.7019,-8.1958,-9.1,-11.3063,-3.1249,-4.1485,-2.9187,-5.1757,32.4165,-3.9857
803,13.81,-4.852,-5.0274,-5.2607,-4.4487,-5.3421,-5.6658,-8.0638,-9.1633,-9.61,-4.38,-4.2009,-3.4161,-4.6874,31.3079,-5.3276
804,13.81,-4.8194,,,,,,,,,,,,,,
805,13.81,-4.7579,,,,,,,,,,,,,,
806,13.81,-4.823,,,,,,,,,,,,,,
807,13.81,-4.8339,,,,,,,,,,,,,,
808,13.81,-4.814,-5.1431,-5.2444,-4.398,-5.3041,-5.6603,-7.6677,-9.0711,-8.4092,-5.7273,-4.3094,-4.4957,-3.4595,42.2598,-5.295
809,13.81,-4.8158,,-5.2299,-4.4324,-5.3348,-5.6839,-8.2916,-9.0584,-11.357,-3.096,-3.8736,-2.6656,-6.5429,44.4571,-5.4885
810,13.81,-4.7634,-5.0455,-5.2643,-4.4451,-5.3511,-5.682,-8.0258,-9.1271,-10.1218,-4.0237,-4.0725,-3.4703,-5.3312,46.2818,-5.4361
811,13.77,-4.8881,,,,,,,,,,,,,,
812,13.77,-4.7037,,,,,,,,,,,,,,
813,13.77,-4.7905,-5.1576,-5.1811,-4.4415,-5.3638,-5.6983,-7.8486,-9.2682,-8.6334,-5.5808,-4.1828,-4.3022,-5.2299,49.4575,-6.7599
814,13.77,-4.8737,-5.0238,-5.1612,-4.4053,-5.333,-5.6911,-7.9734,-9.1922,-9.3206,-5.0581,-4.172,-3.785,-5.2534,42.3557,-6.145
815,13.77,-4.861,-5.0057,-5.2824,-4.4288,-5.3258,-5.6712,-8.1596,-9.1507,-10.6842,-3.7,-4.1593,-3.0435,-4.8068,39.8908,-4.5481
816,13.77,-4.7706,,,,,,,,,,,,,,
817,13.77,-4.814,-5.1757,-5.2462,-4.4686,-5.3692,-5.7092,-7.9697,-9.2465,-9.6841,-4.5626,-4.1503,-3.6204,-4.2461,35.6047,-4.7995
818,13.77,-4.8176,,,,,,,,,,,,,,
819,13.9,-4.8212,,,,,,,,,,,,,,
820,13.9,-4.908,,-5.2137,-4.4197,-5.3457,-5.6676,-7.8214,-9.2411,-8.1524,-6.022,-4.3727,-4.6042,-2.0326,9.0061,-4.2371
821,13.9,-4.6928,-4.9677,-5.1666,-4.4071,-5.3149,-5.6622,-8.1072,-9.0693,-10.8813,-3.4558,-4.1015,-3.2352,-9.0458,49.2441,-7.6912
822,13.9,-4.6693,-5.0473,-5.1558,-4.3637,-5.2462,-5.5681,-7.5882,-8.9481,-7.9173,-5.9153,-4.2136,-4.4794,-3.6909,31.8812,-5.4632
823,13.9,-4.6548,-5.0093,-5.154,-4.3257,-5.1865,-5.4469,-7.4706,-8.7401,-7.7943,-5.9985,-4.2262,-4.5156,-5.0527,28.4867,-6.9932
824,13.9,-4.7019,,,,,,,,,,,,,,
825,13.9,-4.7272,,,,,,,,,,,,,,
826,13.9,-4.8267,,,,,,,,,,,,,,
827,13.91,-4.7905,-4.9768,-5.2137,-4.4161,-5.3258,-5.6676,-8.232,-9.0928,-11.0966,-3.266,-4.0617,-2.9856,-6.192,45.0629,-5.0834
828,13.91,-4.823,-5.022,-5.1974,-4.4053,-5.3276,-5.6531,-7.9806,-9.0946,-9.7312,-4.2335,-4.2353,-3.5842,-3.105,27.8881,-3.7669
829,13.91,-4.8049,,,,,,,,,,,,,,
830,13.91,-4.8393,-5.0256,-5.2173,-4.427,-5.3439,-5.6658,-8.2609,-9.0476,-10.8705,-3.5191,-3.9857,-2.9893,-5.1558,37.7098,-4.5373
831,13.91,-4.8158,,,,,,,,,,,,,,
832,13.91,-4.8845,-5.0382,-5.2516,-4.4216,-5.3131,-5.673,-8.1994,-9.1163,-11.0676,-3.4956,-3.9694,-2.8048,-3.6982,22.9745,-2.9603
833,13.91,-4.7344,-4.9804,-5.0545,-4.2859,-5.2553,-5.6314,-7.5357,-9.1036,-8.5521,-5.3185,-4.1593,-4.2281,-4.6585,31.6967,-6.3349
834,13.91,-4.8646,-5.2408,-5.2625,-4.4577,-5.3638,-5.7001,-7.8612,-9.308,-8.1271,-6.0401,-4.3311,-4.4505,-2.7831,36.9159,-4.9695
835,13.93,-4.729,,,,,,,,,,,,,,
836,13.93,-4.7435,-5.0762,-5.2227,-4.4089,-5.3131,-5.6893,-8.0493,-9.1669,-9.9012,-4.3022,-4.1069,-3.4703,-5.2788,40.2579,-5.5464
837,13.93,-4.8393,-4.9804,-5.2082,-4.4089,-5.3204,-5.6567,-8.0945,-9.0277,-10.9428,-3.1719,-4.0671,-2.9043,-6.8539,44.4029,-5.9786
838,13.93,-4.6603,,,,,,,,,,,,,,
839,13.93,-4.8248,-4.9966,-5.2354,-4.427,-5.3131,-5.6658,-8.2103,-9.0367,-11.4185,-2.9531,-3.9441,-2.8862,-6.6351,47.6906,-5.1775
840,13.93,-4.8357,-5.031,-5.2173,-4.4143,-5.3258,-5.664,-8.1795,-9.0566,-10.7982,-3.2895,-4.0128,-2.85,-6.0528,45.676,-5.3421
841,13.93,-4.8465,-5.0075,-5.069,-4.3022,-5.2516,-5.6151,-7.9137,-9.0168,-9.2664,-5.031,-4.1159,-3.9098,-2.7542,34.3696,-4.0707
842,13.93,-4.7254,,,,,,,,,,,,,,
843,13.91,-4.8158,-5.1811,-5.1739,-4.3275,-5.1305,-5.295,-7.5267,-8.5267,-7.561,-6.0202,-4.2733,-4.4686,-4.2696,38.9106,-6.3801
844,13.91,-4.7055,-4.9207,-5.0274,-4.2425,-5.107,-5.4162,-7.4724,-8.7112,-8.0149,-5.4035,-4.0834,-4.1449,-3.3871,32.8649,-5.2317
845,13.91,-4.8031,-4.9496,-5.2354,-4.4433,-5.3457,-5.6766,-8.165,-9.138,-11.2901,-3.1936,-3.9875,-2.85,-6.1703,41.7462,-4.7923
846,13.91,-4.8502,,,,,,,,,,,,,,
847,13.91,-4.6657,-5.1015,-5.1721,-4.3637,-5.3041,-5.6676,-7.7039,-9.147,-8.9843,-5.1196,-4.1539,-3.9242,-5.2571,48.8607,-6.3494
848,13.91,-4.7597,-5.0762,-5.2046,-4.4089,-5.3185,-5.6585,-7.9119,-9.1434,-10.0983,-4.049,-4.0689,-3.2931,-4.2516,41.2254,-4.3094
849,13.91,-4.5753,-4.9135,-5.0183,-4.2479,-5.1178,-5.4958,-7.476,-8.8306,-8.5846,-5.4216,-4.163,-4.1286,-4.8086,25.3382,-6.4488
850,13.91,-4.7923,,,,,,,,,,,,,,
851,13.84,-4.8248,,,,,,,,,,,,,,
852,13.84,-4.8538,-5.0455,-5.2173,-4.427,-5.3041,-5.6549,-8.1253,-9.0801,-10.7891,-3.6747,-4.1286,-3.1954,-4.814,35.7874,-4.295
853,13.84,-4.7489,,,,,,,,,,,,,,
854,13.84,-4.7163,,,,,,,,,,,,,,
855,13.84,-4.7688,-5.1956,,-4.436,-5.3185,-5.6658,-7.7057,-9.129,-8.6009,-5.4795,-4.2389,-4.1937,-3.0345,34.0242,-4.7923
856,13.84,-4.7127,-5.0961,-5.2046,-4.4125,-5.2878,-5.6332,-7.7925,-9.1452,-9.601,-4.5463,-4.1557,-3.653,-2.0416,9.7747,-2.8464
857,13.84,-4.8068,-5.1214,-5.1648,-4.304,-5.192,-5.5139,-7.4471,-8.8378,-7.778,-5.9027,-4.3275,-4.7019,-5.5772,34.8615,-7.5556
858,13.8,-4.7905,,,,,,,,,,,,,,
859,13.8,-4.7778,,,,,,,,,,,,,,
860,13.8,-4.8393,-5.2118,-5.2516,-4.4342,-5.3312,-5.588,-7.8413,-9.0078,-7.9028,-5.9967,-4.2823,-4.4921,-4.1865,39.2506,-6.3367
861,13.8,-4.8031,,,,,,,,,,,,,,
862,13.8,-4.8936,-5.2589,-5.2987,-4.4613,-5.3746,-5.7074,-7.8685,-9.1742,-8.3441,-5.9551,-4.3601,-4.4794,-1.5244,25.4268,-3.4305
863,13.8,-4.8447,,,,,,,,,,,,,,
864,13.8,-4.7254,-5.0021,-5.0961,-4.304,-5.1974,-5.6043,-7.4634,-9.0693,-8.4815,-5.6766,-4.2262,-4.1648,-2.9658,24.6003,-4.2244
865,13.8,-4.7742,-5.0581,-4.9786,-4.2281,-5.2336,-5.6513,-7.3946,-9.1705,-8.1614,-5.9171,-4.3076,-4.4541,-3.3907,42.0519,-5.6929
866,13.86,-4.6946,-5.0129,-5.0889,-4.3673,-5.2878,,-7.76,-9.1217,-8.5774,-5.4632,-4.1955,-4.1304,-5.0075,48.6997,-6.447
867,13.86,-4.7109,-5.0925,-5.2191,-4.4216,-5.3185,,-8.0565,-9.0331,-10.4111,-3.6873,-3.9839,-3.0942,-6.1468,49.3887,-5.6423
868,13.86,-4.6422,-5.0672,-5.201,-4.4017,-5.2733,-5.6025,-7.7202,-8.9987,-8.8505,-5.3131,-4.181,-4.1521,-4.6621,50.0,-5.8195
869,13.86,-4.7055,-5.0979,-5.1829,-4.3926,-5.2553,-5.5211,-7.7636,-8.8758,-8.7998,-5.1757,-4.1955,-4.087,-2.6945,31.3495,-4.2606
870,13.86,-4.7652,,,,,,,,,,,,,,
871,13.86,-4.8303,-5.1341,,-4.4017,-5.3348,-5.7019,-7.7401,-9.1995,-8.5575,-5.6224,-4.2606,-4.559,-3.4649,45.7718,-5.286
872,13.86,-4.7362,-5.0183,-5.1522,-4.4216,-5.3258,-5.6495,-8.0565,-9.0638,-10.9229,-3.4143,-4.0128,-3.2262,-6.2463,49.1193,-5.4415
873,13.86,-4.682,-4.8791,-4.8447,-4.0707,-4.9876,-5.4813,-7.0655,-8.7817,-8.42,-5.6368,-4.0888,-4.2136,-3.3057,30.6225,-5.192
874,13.86,-4.7615,-5.069,-5.2209,,-5.3421,-5.6513,-8.2356,-9.0385,-11.1671,-3.0869,-4.0418,-2.8554,-5.6983,48.0487,-4.5138
875,13.86,-4.8484,-5.0599,-5.1124,-4.295,-5.1377,-5.5048,-7.6279,-8.8848,-8.6949,-5.3837,-4.1376,-3.9188,-3.0417,41.985,-4.4053
876,13.86,-4.7706,-5.1467,-5.0961,-4.3402,-5.277,-5.6441,-7.6406,-9.1308,-8.3115,-5.767,-4.2552,-4.3402,-4.125,47.8009,-6.0058
877,13.86,-4.8158,,,,,,,,,,,,,,
878,13.86,-4.7579,-5.0871,-5.1739,-4.3402,-5.2245,-5.5681,-7.5357,-8.9734,-8.118,-6.0528,-4.3022,-4.606,-3.9098,43.2888,-6.0636
879,13.86,-4.7435,,,,,,,,,,,,,,
880,13.86,-4.653,,-5.1449,-4.3727,-5.277,-5.6242,-7.8377,-9.0168,-9.8578,-4.1539,-4.1051,-3.6692,-7.0981,50.0,-7.505
881,13.86,-4.7977,-4.9894,-5.2209,-4.4125,-5.3113,-5.6386,-8.2519,-9.0186,-11.2919,-3.1358,-3.9839,-2.8175,-5.3511,49.707,-4.0563
882,13.87,-4.5753,,,,,,,,,,,,,,
883,13.87,-4.8303,-5.0075,-5.2137,-4.4161,-5.3167,-5.6441,-8.2211,-9.0349,-11.0984,-3.0634,-4.0201,-2.8609,-6.1197,49.3038,-5.154
884,13.87,-4.8212,-5.0292,-5.163,-4.3601,-5.2516,-5.6151,-7.7563,-9.0349,-9.5304,-4.7254,-4.1413,-3.7723,-3.6005,37.6483,-4.3221
885,13.87,-4.8809,-5.1232,-5.1992,-4.3619,-5.2426,-5.5916,-7.8377,-8.9861,-9.3858,-4.8176,-4.049,-3.6059,-4.2678,43.1858,-4.8104
886,13.87,-4.8484,-5.0943,-5.1341,-4.3366,-5.2336,-5.6188,-7.7618,-9.1054,-9.3677,-4.9261,-4.1503,-3.9767,-3.2425,45.0973,-4.1666
887,13.87,-4.8628,-4.9804,-5.2209,-4.4089,-5.2987,-5.6477,-8.1831,-9.0693,-11.0025,-3.3889,-4.078,-3.1068,-5.3638,45.7483,-4.5066
888,13.87,-4.7579,,,,,,,,,,,,,,
889,13.87,-4.8031,,,,,,,,,,,,,,
890,13.99,-4.6874,-4.9786,-5.2082,-4.4161,-5.2968,-5.6405,-7.8703,-9.0548,-10.0856,-4.0599,-4.1015,-3.5933,-6.1486,,-6.1414
891,13.99,-4.7073,-5.0129,-5.1431,-4.3438,-5.2372,-5.5844,-7.7473,-8.9481,-9.9572,-4.0942,-4.0653,-3.7054,-4.908,,-4.8429
892,13.99,-4.8357,-5.0292,-5.1721,-4.3022,-5.1594,-5.4488,-7.7455,-8.7202,-9.1434,-4.3836,-4.04,-3.6349,-2.6113,35.1147,-3.1773
893,13.99,-4.6458,-5.0129,-5.1124,-4.2859,-5.1576,-5.5229,-7.3838,-8.8432,-8.42,-5.5446,-4.1431,-4.1901,-3.6114,45.9834,-5.3674
894,14.01,-4.4017,-4.5988,-4.5717,-3.8971,-4.8357,-5.1486,-7.1433,-8.1162,-8.6551,-4.6331,-3.9441,-3.7054,-4.0183,13.6194,-4.9044
895,14.01,-4.8176,-4.9641,-5.2408,-4.4143,-5.3276,-5.6784,-8.2699,-9.0765,-11.3389,-3.1593,-4.0255,-2.68,-5.5157,44.6922,-4.2642
896,14.01,-4.3058,-4.597,-4.6187,-3.8935,-4.7742,-4.9641,-6.702,-8.1108,-7.0655,-5.6965,-4.0418,-4.3926,-3.6566,7.5051,-5.4632
897,14.01,-4.3257,-4.5355,-4.6548,-3.8917,-4.7163,-5.163,-6.7961,-8.2392,-8.2374,-4.8791,-3.9188,-3.823,-3.9423,0.7595,-4.8719
898,14.01,-4.8411,-5.0147,-5.1648,-4.3619,-5.2516,-5.5808,-8.1036,-8.93,-10.6101,-3.4414,-3.9948,-2.9386,-6.863,50.0,-6.3042
899,14.01,-4.8628,-4.9858,-5.2336,-4.436,-5.3312,-5.6784,-8.2736,-9.053,-11.3244,-3.0435,-4.1195,-2.8808,-4.172,40.9125,-2.7777
900,13.99,-4.7489,-5.1504,-5.2227,-4.398,-5.3222,-5.7092,-7.6768,-9.2429,-8.6515,-5.5139,-4.2335,-4.1847,-3.9731,42.1875,-5.7725
901,13.99,-4.8737,-5.031,-5.2733,-4.4487,-5.3457,-5.7001,-8.326,-9.0892,-11.4166,-3.0725,-3.9441,-2.7343,-5.0437,37.9593,-3.8212
902,13.99,-4.8936,-5.1269,-5.2914,-4.4595,-5.3692,-5.7218,-8.2139,-9.2176,-10.6444,-4.0888,-4.134,-3.3672,-4.2895,37.5344,-4.0364
903,13.99,-4.6946,-5.116,-5.2281,-4.4469,-5.3565,-5.6983,-8.0276,-9.1687,-9.6046,-4.6386,-4.1105,-3.5173,-4.6476,40.5708,-5.0021
904,13.99,-4.7652,-5.0853,-5.2878,-4.4613,-5.3855,-5.7363,-7.9914,-9.2736,-10.073,-4.1702,-4.1684,-3.4848,-5.6893,42.9905,-5.7182
905,13.99,-4.7525,-5.0129,-5.2155,-4.4396,-5.333,-5.6513,-7.986,-9.1109,-10.1489,-4.087,-4.0761,-3.3871,-4.8972,40.634,-5.0039
906,13.94,-4.7272,-5.1974,-5.2516,-4.3962,-5.2842,-5.664,-7.6677,-9.1036,-8.5484,-5.5898,-4.3076,-4.3528,-3.2895,39.4405,-4.9225
907,13.94,-4.8248,-5.0419,-5.286,-4.4722,-5.3873,-5.711,-8.2772,-9.1687,-10.9718,-3.3708,-4.0002,-2.9513,-6.2192,38.9974,-5.1431
908,13.94,-4.8538,-5.1323,-5.2914,-4.4794,-5.3601,-5.7218,-7.8775,-9.2158,-9.5847,-4.7091,-4.21,-3.8302,-4.9279,40.0192,-5.4072
909,13.94,-4.8285,-4.993,-5.277,-4.4505,-5.3565,-5.6911,-8.3188,-9.1018,-11.4311,-3.1086,-3.9713,-2.7903,-6.2372,39.8419,-5.1558
910,13.94,-4.814,-5.1323,-5.1793,-4.4089,-5.2444,-5.5464,-7.6171,-8.921,-7.8956,-6.0112,-4.2624,-4.4668,-3.2443,37.3915,-5.3601
911,13.94,-4.7778,-4.9749,-5.2516,-4.4342,-5.3384,-5.673,-8.1614,-9.0331,-11.0296,-3.1792,-4.0092,-2.9983,-6.2825,48.1192,-5.163
912,13.94,-4.7181,-5.1359,-5.2697,-4.4505,-5.3276,-5.6748,-8.0999,-9.1362,-10.1525,-4.0345,-4.0454,-3.454,-3.6385,37.2088,-3.5137
913,13.94,-4.6983,-5.0328,-5.2589,-4.4179,-5.3185,-5.6477,-7.9752,-9.0566,-9.912,-4.1557,-4.1051,-3.5318,-5.8665,49.8915,-5.9208
914,13.74,-4.8212,-5.0183,-5.2191,-4.4216,-5.3439,-5.673,-8.2627,-9.0729,-11.3841,-3.2298,-3.9984,-2.8428,-5.5319,39.6593,-4.767
915,13.74,-4.8357,,,,,,,,,,,,,,
916,13.74,-4.7344,,-5.1956,-4.4306,-5.3348,-5.6459,-7.7202,-9.1326,-8.6823,-5.3185,-4.1973,-4.0761,-5.1883,44.6199,-6.6478
917,13.74,-4.8429,,,,,,,,,,,,,,
918,13.74,-4.8248,,,,,,,,,,,,,,
919,13.74,-4.6657,-5.0726,-5.1341,-4.3727,-5.2372,-5.5283,-7.6135,-8.9228,-8.0149,-5.9461,-4.1973,-4.3962,-3.6946,37.1528,-5.6079
920,13.74,-4.729,,,,,,,,,,,,,,
921,13.74,-4.8248,,,,,,,,,,,,,,
922,13.68,-4.6874,-5.0871,-5.1648,-4.3546,-5.2299,-5.5627,-7.505,-8.9246,-8.232,-5.5319,-4.21,-4.3402,-4.38,49.7504,-5.9515
923,13.68,-4.7742,-5.0057,-5.2191,-4.4197,-5.3348,-5.6857,-8.2862,-9.0855,-11.3081,-3.0526,-3.9658,-2.727,-6.0799,47.5785,-4.9406
924,13.68,-4.7417,-5.0563,-5.2209,-4.4288,-5.3384,-5.6567,-8.2247,-9.0005,-11.4203,-3.0453,-3.9948,-2.8952,-6.4181,48.2476,-5.2046
925,13.68,-4.6838,-4.9804,-5.0726,-4.3438,-5.1504,-5.4017,-7.6026,-8.6678,-7.8775,-5.6242,-4.0201,-4.1557,-3.7868,35.178,-5.5573
926,13.68,-4.6494,-4.8936,-4.9261,-4.1358,-5.0111,-5.4072,-7.203,-8.7166,-8.0656,-5.966,-4.1105,-4.4017,-3.1412,28.3818,-4.9153
927,13.68,-4.7941,-5.069,-5.2118,-4.3944,-5.239,-5.5518,-7.7509,-8.8613,-9.4183,-4.8031,-4.1702,-3.8627,-3.5662,41.7625,-4.351
928,13.68,-4.7254,,,,,,,,,,,,,,
929,13.68,-4.8538,-5.0202,-5.2281,-4.4017,-5.2932,-5.6242,-8.2157,-9.0042,-10.8018,-3.5318,-3.9803,-3.0869,-4.9424,43.9652,-4.6765
930,13.69,-4.7398,,,,,,,,,,,,,,
931,13.69,-4.7851,-5.0527,-5.1902,-4.3709,-5.2896,-5.6061,-8.0041,-9.0349,-9.8089,-4.5355,-4.1177,-3.4396,-4.2281,36.8797,-4.6784
932,13.69,-4.7995,-5.0419,-5.1757,-4.3438,-5.1938,-5.5681,-7.6858,-8.8794,-9.3984,-4.7326,-4.1648,-3.7651,-4.0382,41.4261,-4.8357
933,13.69,-4.6693,,,,,,,,,,,,,,
934,13.69,-4.7073,,,,,,,,,,,,,,
935,13.69,-4.6729,-4.9406,-4.9912,-4.2787,-5.2064,-5.5916,-7.5357,-9.0078,-8.3839,-5.4469,-4.1991,-4.1648,-3.2479,28.7128,-4.6512
936,13.69,-4.8484,-5.0599,-5.2354,-4.4035,-5.3023,-5.6622,-8.2084,-9.0855,-11.3678,-3.0905,-3.9803,-2.8572,-5.6947,43.4914,-4.5246
937,13.69,-4.7742,-5.0491,-5.0075,-4.2299,-5.1486,-5.4524,-7.6225,-8.7239,-8.6407,-5.21,-4.1521,-4.0689,-3.5228,40.5563,-4.9623
938,13.71,-4.7977,-5.1033,-5.1811,-4.3926,-5.2589,-5.5338,-7.8667,-8.9083,-9.3767,-4.8429,-4.2172,-3.9116,-3.8067,41.9271,-4.5861
939,13.71,-4.8411,-5.0455,-5.2191,-4.4017,,-5.6097,-8.1813,-9.0042,-10.8416,-3.5662,-3.9676,-3.067,-3.199,36.1147,-3.0055
940,13.71,-4.653,,-4.9315,-4.1431,-5.0509,-5.5139,-7.051,-8.845,-8.4761,-5.7327,-4.0472,-4.0291,-5.0093,30.8865,-6.523
941,13.71,-4.7869,-5.0636,-5.1232,-4.3257,-5.2896,-5.6242,-7.8269,-9.0711,-9.8614,-4.4053,-4.1069,-3.6493,-4.3492,43.3214,-4.7453
942,13.71,-4.7507,,,,,,,,,,,,,,
943,13.71,-4.8248,-5.0509,-5.2064,-4.4017,-5.2914,-5.6495,-8.0095,-9.0421,-10.129,-4.1611,-4.1539,-3.6674,-4.3999,43.1424,-4.568
944,13.79,-4.6928,-5.0618,-5.1395,-4.3438,-5.201,-5.5392,-7.5068,-8.874,-8.6551,-5.2498,-4.0924,-4.1159,-4.7543,50.0,-6.1559
945,13.79,-4.7851,,,,,,,,,,,,,,
946,13.79,-4.6657,-5.031,-5.1703,-4.3655,-5.2553,-5.6242,-7.7328,-9.053,-8.8577,-5.2553,-4.1413,-3.955,-2.8609,40.1928,-4.1159
947,13.79,-4.6765,-4.9605,-5.1395,-4.3565,-5.248,-5.588,-7.6062,-8.9879,-8.7998,-5.21,-4.1991,-4.1286,-3.993,43.4914,-5.2317
948,13.79,-4.7959,-5.031,-5.1974,-4.3908,-5.3149,-5.5898,-8.0439,-8.9861,-9.5883,-4.4885,-4.1033,-3.7163,-3.794,36.0623,-4.3474
